Time-stamp: 5 s, Heart Rate: 3.00 BPM
Time-stamp: 248 s, Heart Rate: 10.00 BPM
Time-stamp: 248 s, Heart Rate: 10.00 BPM
Time-stamp: 248 s, Heart Rate: 10.00 BPM
Time-stamp: 248 s, Heart Rate: 10.00 BPM
Time-stamp: 249 s, Heart Rate: 10.00 BPM
Time-stamp: 249 s, Heart Rate: 10.00 BPM
Time-stamp: 249 s, Heart Rate: 10.00 BPM
Time-stamp: 249 s, Heart Rate: 10.00 BPM
Time-stamp: 249 s, Heart Rate: 10.00 BPM
Time-stamp: 250 s, Heart Rate: 10.00 BPM
Time-stamp: 250 s, Heart Rate: 10.00 BPM
Time-stamp: 250 s, Heart Rate: 10.00 BPM
Time-stamp: 250 s, Heart Rate: 10.00 BPM
Time-stamp: 250 s, Heart Rate: 10.00 BPM
Time-stamp: 251 s, Heart Rate: 10.00 BPM
Time-stamp: 251 s, Heart Rate: 10.00 BPM
Time-stamp: 251 s, Heart Rate: 10.00 BPM
Time-stamp: 251 s, Heart Rate: 10.00 BPM
Time-stamp: 251 s, Heart Rate: 10.00 BPM
Time-stamp: 251 s, Heart Rate: 10.00 BPM
Time-stamp: 252 s, Heart Rate: 10.00 BPM
Time-stamp: 252 s, Heart Rate: 10.00 BPM
Time-stamp: 252 s, Heart Rate: 10.00 BPM
Time-stamp: 252 s, Heart Rate: 10.00 BPM
Time-stamp: 252 s, Heart Rate: 10.00 BPM
Time-stamp: 253 s, Heart Rate: 10.00 BPM
Time-stamp: 253 s, Heart Rate: 10.00 BPM
Time-stamp: 253 s, Heart Rate: 10.00 BPM
Time-stamp: 253 s, Heart Rate: 10.00 BPM
Time-stamp: 253 s, Heart Rate: 10.00 BPM
Time-stamp: 253 s, Heart Rate: 10.00 BPM
Time-stamp: 254 s, Heart Rate: 10.00 BPM
Time-stamp: 254 s, Heart Rate: 10.00 BPM
Time-stamp: 254 s, Heart Rate: 10.00 BPM
Time-stamp: 254 s, Heart Rate: 10.00 BPM
Time-stamp: 254 s, Heart Rate: 10.00 BPM
Time-stamp: 255 s, Heart Rate: 10.00 BPM
Time-stamp: 255 s, Heart Rate: 10.00 BPM
Time-stamp: 255 s, Heart Rate: 10.00 BPM
Time-stamp: 255 s, Heart Rate: 10.00 BPM
Time-stamp: 255 s, Heart Rate: 10.00 BPM
Time-stamp: 256 s, Heart Rate: 10.00 BPM
Time-stamp: 256 s, Heart Rate: 10.00 BPM
Time-stamp: 256 s, Heart Rate: 10.00 BPM
Time-stamp: 256 s, Heart Rate: 10.00 BPM
Time-stamp: 256 s, Heart Rate: 10.00 BPM
Time-stamp: 256 s, Heart Rate: 10.00 BPM
Time-stamp: 257 s, Heart Rate: 10.00 BPM
Time-stamp: 257 s, Heart Rate: 10.00 BPM
Time-stamp: 257 s, Heart Rate: 10.00 BPM
Time-stamp: 257 s, Heart Rate: 10.00 BPM
Time-stamp: 257 s, Heart Rate: 10.00 BPM
Time-stamp: 258 s, Heart Rate: 10.00 BPM
Time-stamp: 258 s, Heart Rate: 10.00 BPM
Time-stamp: 258 s, Heart Rate: 10.00 BPM
Time-stamp: 258 s, Heart Rate: 10.00 BPM
Time-stamp: 258 s, Heart Rate: 10.00 BPM
Time-stamp: 259 s, Heart Rate: 10.00 BPM
Time-stamp: 259 s, Heart Rate: 10.00 BPM
Time-stamp: 259 s, Heart Rate: 10.00 BPM
Time-stamp: 259 s, Heart Rate: 10.00 BPM
Time-stamp: 259 s, Heart Rate: 10.00 BPM
Time-stamp: 259 s, Heart Rate: 10.00 BPM
Time-stamp: 260 s, Heart Rate: 10.00 BPM
Time-stamp: 260 s, Heart Rate: 10.00 BPM
Time-stamp: 260 s, Heart Rate: 10.00 BPM
Time-stamp: 260 s, Heart Rate: 10.00 BPM
Time-stamp: 260 s, Heart Rate: 10.00 BPM
Time-stamp: 261 s, Heart Rate: 10.00 BPM
Time-stamp: 261 s, Heart Rate: 10.00 BPM
Time-stamp: 261 s, Heart Rate: 10.00 BPM
Time-stamp: 261 s, Heart Rate: 10.00 BPM
Time-stamp: 261 s, Heart Rate: 10.00 BPM
Time-stamp: 262 s, Heart Rate: 10.00 BPM
Time-stamp: 262 s, Heart Rate: 10.00 BPM
Time-stamp: 262 s, Heart Rate: 10.00 BPM
Time-stamp: 262 s, Heart Rate: 10.00 BPM
Time-stamp: 262 s, Heart Rate: 10.00 BPM
Time-stamp: 262 s, Heart Rate: 10.00 BPM
Time-stamp: 263 s, Heart Rate: 10.00 BPM
Time-stamp: 263 s, Heart Rate: 10.00 BPM
Time-stamp: 263 s, Heart Rate: 10.00 BPM
Time-stamp: 263 s, Heart Rate: 10.00 BPM
Time-stamp: 263 s, Heart Rate: 10.00 BPM
Time-stamp: 264 s, Heart Rate: 10.00 BPM
Time-stamp: 264 s, Heart Rate: 10.00 BPM
Time-stamp: 264 s, Heart Rate: 10.00 BPM
Time-stamp: 264 s, Heart Rate: 10.00 BPM
Time-stamp: 264 s, Heart Rate: 10.00 BPM
Time-stamp: 265 s, Heart Rate: 10.00 BPM
Time-stamp: 265 s, Heart Rate: 10.00 BPM
Time-stamp: 265 s, Heart Rate: 10.00 BPM
Time-stamp: 265 s, Heart Rate: 10.00 BPM
Time-stamp: 265 s, Heart Rate: 10.00 BPM
Time-stamp: 266 s, Heart Rate: 10.00 BPM
Time-stamp: 266 s, Heart Rate: 10.00 BPM
Time-stamp: 266 s, Heart Rate: 10.00 BPM
Time-stamp: 266 s, Heart Rate: 10.00 BPM
Time-stamp: 266 s, Heart Rate: 10.00 BPM
Time-stamp: 266 s, Heart Rate: 10.00 BPM
Time-stamp: 267 s, Heart Rate: 10.00 BPM
Time-stamp: 267 s, Heart Rate: 10.00 BPM
Time-stamp: 267 s, Heart Rate: 10.00 BPM
Time-stamp: 267 s, Heart Rate: 10.00 BPM
Time-stamp: 267 s, Heart Rate: 10.00 BPM
Time-stamp: 268 s, Heart Rate: 10.00 BPM
Time-stamp: 268 s, Heart Rate: 10.00 BPM
Time-stamp: 268 s, Heart Rate: 10.00 BPM
Time-stamp: 268 s, Heart Rate: 10.00 BPM
Time-stamp: 268 s, Heart Rate: 10.00 BPM
Time-stamp: 269 s, Heart Rate: 10.00 BPM
Time-stamp: 269 s, Heart Rate: 10.00 BPM
Time-stamp: 269 s, Heart Rate: 10.00 BPM
Time-stamp: 269 s, Heart Rate: 10.00 BPM
Time-stamp: 269 s, Heart Rate: 10.00 BPM
Time-stamp: 270 s, Heart Rate: 10.00 BPM
Time-stamp: 270 s, Heart Rate: 10.00 BPM
Time-stamp: 270 s, Heart Rate: 10.00 BPM
Time-stamp: 270 s, Heart Rate: 10.00 BPM
Time-stamp: 270 s, Heart Rate: 10.00 BPM
Time-stamp: 270 s, Heart Rate: 10.00 BPM
Time-stamp: 271 s, Heart Rate: 10.00 BPM
Time-stamp: 271 s, Heart Rate: 10.00 BPM
Time-stamp: 271 s, Heart Rate: 10.00 BPM
Time-stamp: 271 s, Heart Rate: 10.00 BPM
Time-stamp: 271 s, Heart Rate: 10.00 BPM
Time-stamp: 272 s, Heart Rate: 10.00 BPM
Time-stamp: 272 s, Heart Rate: 10.00 BPM
Time-stamp: 272 s, Heart Rate: 10.00 BPM
Time-stamp: 272 s, Heart Rate: 10.00 BPM
Time-stamp: 272 s, Heart Rate: 10.00 BPM
Time-stamp: 273 s, Heart Rate: 10.00 BPM
Time-stamp: 273 s, Heart Rate: 10.00 BPM
Time-stamp: 273 s, Heart Rate: 10.00 BPM
Time-stamp: 273 s, Heart Rate: 10.00 BPM
Time-stamp: 273 s, Heart Rate: 10.00 BPM
Time-stamp: 273 s, Heart Rate: 10.00 BPM
Time-stamp: 274 s, Heart Rate: 10.00 BPM
Time-stamp: 274 s, Heart Rate: 10.00 BPM
Time-stamp: 274 s, Heart Rate: 10.00 BPM
Time-stamp: 274 s, Heart Rate: 10.00 BPM
Time-stamp: 274 s, Heart Rate: 10.00 BPM
Time-stamp: 275 s, Heart Rate: 10.00 BPM
Time-stamp: 275 s, Heart Rate: 10.00 BPM
Time-stamp: 275 s, Heart Rate: 10.00 BPM
Time-stamp: 275 s, Heart Rate: 10.00 BPM
Time-stamp: 275 s, Heart Rate: 10.00 BPM
Time-stamp: 276 s, Heart Rate: 10.00 BPM
Time-stamp: 276 s, Heart Rate: 10.00 BPM
Time-stamp: 276 s, Heart Rate: 10.00 BPM
Time-stamp: 276 s, Heart Rate: 10.00 BPM
Time-stamp: 276 s, Heart Rate: 10.00 BPM
Time-stamp: 277 s, Heart Rate: 10.00 BPM
Time-stamp: 277 s, Heart Rate: 10.00 BPM
Time-stamp: 277 s, Heart Rate: 10.00 BPM
Time-stamp: 277 s, Heart Rate: 10.00 BPM
Time-stamp: 277 s, Heart Rate: 10.00 BPM
Time-stamp: 277 s, Heart Rate: 10.00 BPM
Time-stamp: 278 s, Heart Rate: 10.00 BPM
Time-stamp: 278 s, Heart Rate: 10.00 BPM
Time-stamp: 278 s, Heart Rate: 10.00 BPM
Time-stamp: 278 s, Heart Rate: 10.00 BPM
Time-stamp: 278 s, Heart Rate: 10.00 BPM
Time-stamp: 279 s, Heart Rate: 10.00 BPM
Time-stamp: 279 s, Heart Rate: 10.00 BPM
Time-stamp: 279 s, Heart Rate: 10.00 BPM
Time-stamp: 279 s, Heart Rate: 10.00 BPM
Time-stamp: 279 s, Heart Rate: 10.00 BPM
Time-stamp: 280 s, Heart Rate: 10.00 BPM
Time-stamp: 280 s, Heart Rate: 10.00 BPM
Time-stamp: 280 s, Heart Rate: 10.00 BPM
Time-stamp: 280 s, Heart Rate: 10.00 BPM
Time-stamp: 280 s, Heart Rate: 10.00 BPM
Time-stamp: 281 s, Heart Rate: 10.00 BPM
Time-stamp: 281 s, Heart Rate: 10.00 BPM
Time-stamp: 281 s, Heart Rate: 10.00 BPM
Time-stamp: 281 s, Heart Rate: 10.00 BPM
Time-stamp: 281 s, Heart Rate: 10.00 BPM
Time-stamp: 281 s, Heart Rate: 10.00 BPM
Time-stamp: 282 s, Heart Rate: 10.00 BPM
Time-stamp: 282 s, Heart Rate: 10.00 BPM
Time-stamp: 282 s, Heart Rate: 10.00 BPM
Time-stamp: 282 s, Heart Rate: 10.00 BPM
Time-stamp: 282 s, Heart Rate: 10.00 BPM
Time-stamp: 283 s, Heart Rate: 10.00 BPM
Time-stamp: 283 s, Heart Rate: 10.00 BPM
Time-stamp: 283 s, Heart Rate: 10.00 BPM
Time-stamp: 283 s, Heart Rate: 10.00 BPM
Time-stamp: 283 s, Heart Rate: 10.00 BPM
Time-stamp: 284 s, Heart Rate: 10.00 BPM
Time-stamp: 284 s, Heart Rate: 10.00 BPM
Time-stamp: 284 s, Heart Rate: 10.00 BPM
Time-stamp: 284 s, Heart Rate: 10.00 BPM
Time-stamp: 284 s, Heart Rate: 10.00 BPM
Time-stamp: 284 s, Heart Rate: 10.00 BPM
Time-stamp: 285 s, Heart Rate: 10.00 BPM
Time-stamp: 285 s, Heart Rate: 10.00 BPM
Time-stamp: 285 s, Heart Rate: 10.00 BPM
Time-stamp: 285 s, Heart Rate: 10.00 BPM
Time-stamp: 285 s, Heart Rate: 10.00 BPM
Time-stamp: 286 s, Heart Rate: 10.00 BPM
Time-stamp: 286 s, Heart Rate: 10.00 BPM
Time-stamp: 286 s, Heart Rate: 10.00 BPM
Time-stamp: 286 s, Heart Rate: 10.00 BPM
Time-stamp: 286 s, Heart Rate: 10.00 BPM
Time-stamp: 287 s, Heart Rate: 10.00 BPM
Time-stamp: 287 s, Heart Rate: 10.00 BPM
Time-stamp: 287 s, Heart Rate: 10.00 BPM
Time-stamp: 287 s, Heart Rate: 10.00 BPM
Time-stamp: 287 s, Heart Rate: 10.00 BPM
Time-stamp: 288 s, Heart Rate: 10.00 BPM
Time-stamp: 288 s, Heart Rate: 10.00 BPM
Time-stamp: 288 s, Heart Rate: 10.00 BPM
Time-stamp: 288 s, Heart Rate: 10.00 BPM
Time-stamp: 288 s, Heart Rate: 10.00 BPM
Time-stamp: 288 s, Heart Rate: 10.00 BPM
Time-stamp: 289 s, Heart Rate: 10.00 BPM
Time-stamp: 289 s, Heart Rate: 10.00 BPM
Time-stamp: 289 s, Heart Rate: 10.00 BPM
Time-stamp: 289 s, Heart Rate: 10.00 BPM
Time-stamp: 289 s, Heart Rate: 10.00 BPM
Time-stamp: 290 s, Heart Rate: 10.00 BPM
Time-stamp: 290 s, Heart Rate: 10.00 BPM
Time-stamp: 290 s, Heart Rate: 10.00 BPM
Time-stamp: 290 s, Heart Rate: 10.00 BPM
Time-stamp: 290 s, Heart Rate: 10.00 BPM
Time-stamp: 291 s, Heart Rate: 10.00 BPM
Time-stamp: 291 s, Heart Rate: 10.00 BPM
Time-stamp: 291 s, Heart Rate: 10.00 BPM
Time-stamp: 291 s, Heart Rate: 10.00 BPM
Time-stamp: 291 s, Heart Rate: 10.00 BPM
Time-stamp: 291 s, Heart Rate: 10.00 BPM
Time-stamp: 292 s, Heart Rate: 10.00 BPM
Time-stamp: 292 s, Heart Rate: 10.00 BPM
Time-stamp: 292 s, Heart Rate: 10.00 BPM
Time-stamp: 292 s, Heart Rate: 10.00 BPM
Time-stamp: 292 s, Heart Rate: 10.00 BPM
Time-stamp: 293 s, Heart Rate: 10.00 BPM
Time-stamp: 293 s, Heart Rate: 10.00 BPM
Time-stamp: 293 s, Heart Rate: 10.00 BPM
Time-stamp: 293 s, Heart Rate: 10.00 BPM
Time-stamp: 293 s, Heart Rate: 10.00 BPM
Time-stamp: 294 s, Heart Rate: 10.00 BPM
Time-stamp: 294 s, Heart Rate: 10.00 BPM
Time-stamp: 294 s, Heart Rate: 10.00 BPM
Time-stamp: 294 s, Heart Rate: 10.00 BPM
Time-stamp: 294 s, Heart Rate: 10.00 BPM
Time-stamp: 295 s, Heart Rate: 10.00 BPM
Time-stamp: 295 s, Heart Rate: 10.00 BPM
Time-stamp: 295 s, Heart Rate: 10.00 BPM
Time-stamp: 295 s, Heart Rate: 10.00 BPM
Time-stamp: 295 s, Heart Rate: 10.00 BPM
Time-stamp: 295 s, Heart Rate: 10.00 BPM
Time-stamp: 296 s, Heart Rate: 10.00 BPM
Time-stamp: 296 s, Heart Rate: 10.00 BPM
Time-stamp: 296 s, Heart Rate: 10.00 BPM
Time-stamp: 296 s, Heart Rate: 10.00 BPM
Time-stamp: 296 s, Heart Rate: 10.00 BPM
Time-stamp: 297 s, Heart Rate: 10.00 BPM
Time-stamp: 297 s, Heart Rate: 10.00 BPM
Time-stamp: 297 s, Heart Rate: 10.00 BPM
Time-stamp: 297 s, Heart Rate: 10.00 BPM
Time-stamp: 297 s, Heart Rate: 10.00 BPM
Time-stamp: 298 s, Heart Rate: 10.00 BPM
Time-stamp: 298 s, Heart Rate: 10.00 BPM
Time-stamp: 298 s, Heart Rate: 10.00 BPM
Time-stamp: 298 s, Heart Rate: 10.00 BPM
Time-stamp: 298 s, Heart Rate: 10.00 BPM
Time-stamp: 299 s, Heart Rate: 10.00 BPM
Time-stamp: 299 s, Heart Rate: 10.00 BPM
Time-stamp: 299 s, Heart Rate: 10.00 BPM
Time-stamp: 299 s, Heart Rate: 10.00 BPM
Time-stamp: 299 s, Heart Rate: 10.00 BPM
Time-stamp: 299 s, Heart Rate: 10.00 BPM
Time-stamp: 300 s, Heart Rate: 10.00 BPM
Time-stamp: 300 s, Heart Rate: 10.00 BPM
Time-stamp: 300 s, Heart Rate: 10.00 BPM
Time-stamp: 300 s, Heart Rate: 10.00 BPM
Time-stamp: 300 s, Heart Rate: 10.00 BPM
Time-stamp: 301 s, Heart Rate: 10.00 BPM
Time-stamp: 301 s, Heart Rate: 10.00 BPM
Time-stamp: 301 s, Heart Rate: 10.00 BPM
Time-stamp: 301 s, Heart Rate: 10.00 BPM
Time-stamp: 301 s, Heart Rate: 10.00 BPM
Time-stamp: 302 s, Heart Rate: 10.00 BPM
Time-stamp: 302 s, Heart Rate: 10.00 BPM
Time-stamp: 302 s, Heart Rate: 10.00 BPM
Time-stamp: 302 s, Heart Rate: 10.00 BPM
Time-stamp: 302 s, Heart Rate: 10.00 BPM
Time-stamp: 302 s, Heart Rate: 10.00 BPM
Time-stamp: 303 s, Heart Rate: 10.00 BPM
Time-stamp: 303 s, Heart Rate: 10.00 BPM
Time-stamp: 303 s, Heart Rate: 10.00 BPM
Time-stamp: 303 s, Heart Rate: 10.00 BPM
Time-stamp: 303 s, Heart Rate: 10.00 BPM
Time-stamp: 304 s, Heart Rate: 10.00 BPM
Time-stamp: 304 s, Heart Rate: 10.00 BPM
Time-stamp: 304 s, Heart Rate: 10.00 BPM
Time-stamp: 304 s, Heart Rate: 10.00 BPM
Time-stamp: 304 s, Heart Rate: 10.00 BPM
Time-stamp: 305 s, Heart Rate: 10.00 BPM
Time-stamp: 305 s, Heart Rate: 10.00 BPM
Time-stamp: 305 s, Heart Rate: 10.00 BPM
Time-stamp: 305 s, Heart Rate: 10.00 BPM
Time-stamp: 305 s, Heart Rate: 10.00 BPM
Time-stamp: 306 s, Heart Rate: 10.00 BPM
Time-stamp: 306 s, Heart Rate: 10.00 BPM
Time-stamp: 306 s, Heart Rate: 10.00 BPM
Time-stamp: 306 s, Heart Rate: 10.00 BPM
Time-stamp: 306 s, Heart Rate: 10.00 BPM
Time-stamp: 307 s, Heart Rate: 10.00 BPM
Time-stamp: 307 s, Heart Rate: 10.00 BPM
Time-stamp: 307 s, Heart Rate: 10.00 BPM
Time-stamp: 307 s, Heart Rate: 10.00 BPM
Time-stamp: 307 s, Heart Rate: 10.00 BPM
Time-stamp: 307 s, Heart Rate: 10.00 BPM
Time-stamp: 308 s, Heart Rate: 10.00 BPM
Time-stamp: 308 s, Heart Rate: 10.00 BPM
Time-stamp: 308 s, Heart Rate: 10.00 BPM
Time-stamp: 308 s, Heart Rate: 10.00 BPM
Time-stamp: 308 s, Heart Rate: 10.00 BPM
Time-stamp: 309 s, Heart Rate: 10.00 BPM
Time-stamp: 309 s, Heart Rate: 10.00 BPM
Time-stamp: 309 s, Heart Rate: 10.00 BPM
Time-stamp: 309 s, Heart Rate: 10.00 BPM
Time-stamp: 309 s, Heart Rate: 10.00 BPM
Time-stamp: 310 s, Heart Rate: 10.00 BPM
Time-stamp: 310 s, Heart Rate: 10.00 BPM
Time-stamp: 310 s, Heart Rate: 10.00 BPM
Time-stamp: 310 s, Heart Rate: 10.00 BPM
Time-stamp: 310 s, Heart Rate: 10.00 BPM
Time-stamp: 311 s, Heart Rate: 10.00 BPM
Time-stamp: 311 s, Heart Rate: 10.00 BPM
Time-stamp: 311 s, Heart Rate: 10.00 BPM
Time-stamp: 311 s, Heart Rate: 10.00 BPM
Time-stamp: 311 s, Heart Rate: 10.00 BPM
Time-stamp: 312 s, Heart Rate: 10.00 BPM
Time-stamp: 312 s, Heart Rate: 10.00 BPM
Time-stamp: 312 s, Heart Rate: 10.00 BPM
Time-stamp: 312 s, Heart Rate: 10.00 BPM
Time-stamp: 312 s, Heart Rate: 10.00 BPM
Time-stamp: 312 s, Heart Rate: 10.00 BPM
Time-stamp: 313 s, Heart Rate: 10.00 BPM
Time-stamp: 313 s, Heart Rate: 10.00 BPM
Time-stamp: 313 s, Heart Rate: 10.00 BPM
Time-stamp: 313 s, Heart Rate: 10.00 BPM
Time-stamp: 313 s, Heart Rate: 10.00 BPM
Time-stamp: 314 s, Heart Rate: 10.00 BPM
Time-stamp: 314 s, Heart Rate: 10.00 BPM
Time-stamp: 314 s, Heart Rate: 10.00 BPM
Time-stamp: 314 s, Heart Rate: 10.00 BPM
Time-stamp: 314 s, Heart Rate: 10.00 BPM
Time-stamp: 315 s, Heart Rate: 10.00 BPM
Time-stamp: 315 s, Heart Rate: 10.00 BPM
Time-stamp: 315 s, Heart Rate: 10.00 BPM
Time-stamp: 315 s, Heart Rate: 10.00 BPM
Time-stamp: 315 s, Heart Rate: 10.00 BPM
Time-stamp: 315 s, Heart Rate: 10.00 BPM
Time-stamp: 316 s, Heart Rate: 10.00 BPM
Time-stamp: 316 s, Heart Rate: 10.00 BPM
Time-stamp: 316 s, Heart Rate: 10.00 BPM
Time-stamp: 316 s, Heart Rate: 10.00 BPM
Time-stamp: 316 s, Heart Rate: 10.00 BPM
Time-stamp: 317 s, Heart Rate: 10.00 BPM
Time-stamp: 317 s, Heart Rate: 10.00 BPM
Time-stamp: 317 s, Heart Rate: 10.00 BPM
Time-stamp: 317 s, Heart Rate: 10.00 BPM
Time-stamp: 317 s, Heart Rate: 10.00 BPM
Time-stamp: 318 s, Heart Rate: 10.00 BPM
Time-stamp: 318 s, Heart Rate: 10.00 BPM
Time-stamp: 318 s, Heart Rate: 10.00 BPM
Time-stamp: 318 s, Heart Rate: 10.00 BPM
Time-stamp: 318 s, Heart Rate: 10.00 BPM
Time-stamp: 319 s, Heart Rate: 10.00 BPM
Time-stamp: 319 s, Heart Rate: 10.00 BPM
Time-stamp: 319 s, Heart Rate: 10.00 BPM
Time-stamp: 319 s, Heart Rate: 10.00 BPM
Time-stamp: 319 s, Heart Rate: 10.00 BPM
Time-stamp: 319 s, Heart Rate: 10.00 BPM
Time-stamp: 320 s, Heart Rate: 10.00 BPM
Time-stamp: 320 s, Heart Rate: 10.00 BPM
Time-stamp: 320 s, Heart Rate: 10.00 BPM
Time-stamp: 320 s, Heart Rate: 10.00 BPM
Time-stamp: 320 s, Heart Rate: 10.00 BPM
Time-stamp: 321 s, Heart Rate: 10.00 BPM
Time-stamp: 321 s, Heart Rate: 10.00 BPM
Time-stamp: 321 s, Heart Rate: 10.00 BPM
Time-stamp: 321 s, Heart Rate: 10.00 BPM
Time-stamp: 321 s, Heart Rate: 10.00 BPM
Time-stamp: 322 s, Heart Rate: 10.00 BPM
Time-stamp: 322 s, Heart Rate: 10.00 BPM
Time-stamp: 322 s, Heart Rate: 10.00 BPM
Time-stamp: 322 s, Heart Rate: 10.00 BPM
Time-stamp: 322 s, Heart Rate: 10.00 BPM
Time-stamp: 323 s, Heart Rate: 10.00 BPM
Time-stamp: 323 s, Heart Rate: 10.00 BPM
Time-stamp: 323 s, Heart Rate: 10.00 BPM
Time-stamp: 323 s, Heart Rate: 10.00 BPM
Time-stamp: 323 s, Heart Rate: 10.00 BPM
Time-stamp: 323 s, Heart Rate: 10.00 BPM
Time-stamp: 324 s, Heart Rate: 10.00 BPM
Time-stamp: 324 s, Heart Rate: 10.00 BPM
Time-stamp: 324 s, Heart Rate: 10.00 BPM
Time-stamp: 324 s, Heart Rate: 10.00 BPM
Time-stamp: 324 s, Heart Rate: 10.00 BPM
Time-stamp: 325 s, Heart Rate: 10.00 BPM
Time-stamp: 325 s, Heart Rate: 10.00 BPM
Time-stamp: 325 s, Heart Rate: 10.00 BPM
Time-stamp: 325 s, Heart Rate: 10.00 BPM
Time-stamp: 325 s, Heart Rate: 10.00 BPM
Time-stamp: 326 s, Heart Rate: 10.00 BPM
Time-stamp: 326 s, Heart Rate: 10.00 BPM
Time-stamp: 326 s, Heart Rate: 10.00 BPM
Time-stamp: 326 s, Heart Rate: 10.00 BPM
Time-stamp: 326 s, Heart Rate: 10.00 BPM
Time-stamp: 327 s, Heart Rate: 10.00 BPM
Time-stamp: 327 s, Heart Rate: 10.00 BPM
Time-stamp: 327 s, Heart Rate: 10.00 BPM
Time-stamp: 327 s, Heart Rate: 10.00 BPM
Time-stamp: 327 s, Heart Rate: 10.00 BPM
Time-stamp: 327 s, Heart Rate: 10.00 BPM
Time-stamp: 328 s, Heart Rate: 10.00 BPM
Time-stamp: 328 s, Heart Rate: 10.00 BPM
Time-stamp: 328 s, Heart Rate: 10.00 BPM
Time-stamp: 328 s, Heart Rate: 10.00 BPM
Time-stamp: 328 s, Heart Rate: 10.00 BPM
Time-stamp: 329 s, Heart Rate: 10.00 BPM
Time-stamp: 329 s, Heart Rate: 10.00 BPM
Time-stamp: 329 s, Heart Rate: 10.00 BPM
Time-stamp: 329 s, Heart Rate: 10.00 BPM
Time-stamp: 329 s, Heart Rate: 10.00 BPM
Time-stamp: 330 s, Heart Rate: 10.00 BPM
Time-stamp: 330 s, Heart Rate: 10.00 BPM
Time-stamp: 330 s, Heart Rate: 10.00 BPM
Time-stamp: 330 s, Heart Rate: 10.00 BPM
Time-stamp: 330 s, Heart Rate: 10.00 BPM
Time-stamp: 330 s, Heart Rate: 10.00 BPM
Time-stamp: 331 s, Heart Rate: 10.00 BPM
Time-stamp: 331 s, Heart Rate: 10.00 BPM
Time-stamp: 331 s, Heart Rate: 10.00 BPM
Time-stamp: 331 s, Heart Rate: 10.00 BPM
Time-stamp: 331 s, Heart Rate: 10.00 BPM
Time-stamp: 332 s, Heart Rate: 10.00 BPM
Time-stamp: 332 s, Heart Rate: 10.00 BPM
Time-stamp: 332 s, Heart Rate: 10.00 BPM
Time-stamp: 332 s, Heart Rate: 10.00 BPM
Time-stamp: 332 s, Heart Rate: 10.00 BPM
Time-stamp: 333 s, Heart Rate: 10.00 BPM
Time-stamp: 333 s, Heart Rate: 10.00 BPM
Time-stamp: 333 s, Heart Rate: 10.00 BPM
Time-stamp: 333 s, Heart Rate: 10.00 BPM
Time-stamp: 333 s, Heart Rate: 10.00 BPM
Time-stamp: 334 s, Heart Rate: 10.00 BPM
Time-stamp: 334 s, Heart Rate: 10.00 BPM
Time-stamp: 334 s, Heart Rate: 10.00 BPM
Time-stamp: 334 s, Heart Rate: 10.00 BPM
Time-stamp: 334 s, Heart Rate: 10.00 BPM
Time-stamp: 335 s, Heart Rate: 10.00 BPM
Time-stamp: 335 s, Heart Rate: 10.00 BPM
Time-stamp: 335 s, Heart Rate: 10.00 BPM
Time-stamp: 335 s, Heart Rate: 10.00 BPM
Time-stamp: 335 s, Heart Rate: 10.00 BPM
Time-stamp: 335 s, Heart Rate: 10.00 BPM
Time-stamp: 336 s, Heart Rate: 10.00 BPM
Time-stamp: 336 s, Heart Rate: 10.00 BPM
Time-stamp: 336 s, Heart Rate: 10.00 BPM
Time-stamp: 336 s, Heart Rate: 10.00 BPM
Time-stamp: 336 s, Heart Rate: 10.00 BPM
Time-stamp: 337 s, Heart Rate: 10.00 BPM
Time-stamp: 337 s, Heart Rate: 10.00 BPM
Time-stamp: 337 s, Heart Rate: 10.00 BPM
Time-stamp: 337 s, Heart Rate: 10.00 BPM
Time-stamp: 337 s, Heart Rate: 10.00 BPM
Time-stamp: 338 s, Heart Rate: 10.00 BPM
Time-stamp: 338 s, Heart Rate: 10.00 BPM
Time-stamp: 338 s, Heart Rate: 10.00 BPM
Time-stamp: 338 s, Heart Rate: 10.00 BPM
Time-stamp: 338 s, Heart Rate: 10.00 BPM
Time-stamp: 338 s, Heart Rate: 10.00 BPM
Time-stamp: 339 s, Heart Rate: 10.00 BPM
Time-stamp: 339 s, Heart Rate: 10.00 BPM
Time-stamp: 339 s, Heart Rate: 10.00 BPM
Time-stamp: 339 s, Heart Rate: 10.00 BPM
Time-stamp: 339 s, Heart Rate: 10.00 BPM
Time-stamp: 340 s, Heart Rate: 10.00 BPM
Time-stamp: 340 s, Heart Rate: 10.00 BPM
Time-stamp: 340 s, Heart Rate: 10.00 BPM
Time-stamp: 340 s, Heart Rate: 10.00 BPM
Time-stamp: 340 s, Heart Rate: 10.00 BPM
Time-stamp: 341 s, Heart Rate: 10.00 BPM
Time-stamp: 341 s, Heart Rate: 10.00 BPM
Time-stamp: 341 s, Heart Rate: 10.00 BPM
Time-stamp: 341 s, Heart Rate: 10.00 BPM
Time-stamp: 341 s, Heart Rate: 10.00 BPM
Time-stamp: 342 s, Heart Rate: 10.00 BPM
Time-stamp: 342 s, Heart Rate: 10.00 BPM
Time-stamp: 342 s, Heart Rate: 10.00 BPM
Time-stamp: 342 s, Heart Rate: 10.00 BPM
Time-stamp: 342 s, Heart Rate: 10.00 BPM
